2021-10-15 12:01:13,454 p=3162 u=eduardgevorkyan n=ansible | PLAY [all] *********************************************************************
        "setting": "docker",
        "when": "1.20.0"
    },
    "msg": "docker not found in server/agent config"
}
2021-10-20 14:37:18,186 p=111272 u=eduardgevorkyan n=ansible | ok: [k3s3] => (item={'setting': 'no-deploy', 'correction': 'disable: VALUE'}) => {
    "ansible_loop_var": "item",
    "changed": false,
    "item": {
        "correction": "disable: VALUE",
        "setting": "no-deploy"
    },
    "msg": "no-deploy not found in server/agent config"
}
2021-10-20 14:37:18,214 p=111272 u=eduardgevorkyan n=ansible | ok: [k3s2] => (item={'setting': 'docker', 'correction': 'docker: false', 'when': '1.20.0'}) => {
    "ansible_loop_var": "item",
    "changed": false,
    "item": {
        "correction": "docker: false",
        "setting": "docker",
        "when": "1.20.0"
    },
    "msg": "docker not found in server/agent config"
}
2021-10-20 14:37:18,282 p=111272 u=eduardgevorkyan n=ansible | ok: [k3s3] => (item={'setting': 'docker', 'correction': 'docker: false', 'when': '1.20.0'}) => {
    "ansible_loop_var": "item",
    "changed": false,
    "item": {
        "correction": "docker: false",
        "setting": "docker",
        "when": "1.20.0"
    },
    "msg": "docker not found in server/agent config"
}
2021-10-20 14:37:18,305 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Check configuration in k3s_server and k3s_agent against release version] ******************************************
2021-10-20 14:37:18,418 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s1] => (item={'setting': 'etcd-s3-bucket', 'version': '1.20.6'}) 
2021-10-20 14:37:18,499 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s2] => (item={'setting': 'etcd-s3-bucket', 'version': '1.20.6'}) 
2021-10-20 14:37:18,552 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s3] => (item={'setting': 'etcd-s3-bucket', 'version': '1.20.6'}) 
2021-10-20 14:37:18,586 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Check if embedded etcd datastore is enabled and marked as experimental] *******************************************
2021-10-20 14:37:18,702 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-20 14:37:18,719 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-20 14:37:18,775 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-20 14:37:18,808 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Check if any experimental variables are configure and if they are enabled with k3s_use_experimental] **************
2021-10-20 14:37:18,938 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s1] => (item={'setting': 'selinux', 'until': '1.19.4'}) 
2021-10-20 14:37:19,042 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s2] => (item={'setting': 'selinux', 'until': '1.19.4'}) 
2021-10-20 14:37:19,118 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s2] => (item={'setting': 'rootless'}) 
2021-10-20 14:37:19,182 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s3] => (item={'setting': 'selinux', 'until': '1.19.4'}) 
2021-10-20 14:37:19,237 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s2] => (item={'setting': 'secrets-encryption'}) 
2021-10-20 14:37:19,262 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s3] => (item={'setting': 'rootless'}) 
2021-10-20 14:37:19,338 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s2] => (item={'setting': 'agent-token'}) 
2021-10-20 14:37:19,354 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s1] => (item={'setting': 'rootless'}) 
2021-10-20 14:37:19,360 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s3] => (item={'setting': 'secrets-encryption'}) 
2021-10-20 14:37:19,430 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s2] => (item={'setting': 'agent-token-file'}) 
2021-10-20 14:37:19,438 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s1] => (item={'setting': 'secrets-encryption'}) 
2021-10-20 14:37:19,453 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s3] => (item={'setting': 'agent-token'}) 
2021-10-20 14:37:19,528 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s2] => (item={'setting': 'cluster-reset', 'until': '1.19.5'}) 
2021-10-20 14:37:19,540 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s3] => (item={'setting': 'agent-token-file'}) 
2021-10-20 14:37:19,548 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s1] => (item={'setting': 'agent-token'}) 
2021-10-20 14:37:19,611 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s3] => (item={'setting': 'cluster-reset', 'until': '1.19.5'}) 
2021-10-20 14:37:19,637 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s1] => (item={'setting': 'agent-token-file'}) 
2021-10-20 14:37:19,670 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s1] => (item={'setting': 'cluster-reset', 'until': '1.19.5'}) 
2021-10-20 14:37:19,717 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Check if newuidmap is available] **********************************************************************************
2021-10-20 14:37:19,841 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-20 14:37:19,851 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-20 14:37:19,905 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-20 14:37:19,937 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Check if /proc/sys/kernel/unprivileged_userns_clone exists] *******************************************************
2021-10-20 14:37:20,088 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-20 14:37:20,106 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-20 14:37:20,174 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-20 14:37:20,196 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Get the value of /proc/sys/kernel/unprivileged_userns_clone] ******************************************************
2021-10-20 14:37:20,335 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-20 14:37:20,347 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-20 14:37:20,406 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-20 14:37:20,429 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Set the value of k3s_get_unprivileged_userns_clone] ***************************************************************
2021-10-20 14:37:20,579 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-20 14:37:20,593 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-20 14:37:20,657 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-20 14:37:20,681 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Get the value of /proc/sys/user/max_user_namespaces] **************************************************************
2021-10-20 14:37:21,129 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-20 14:37:21,129 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-20 14:37:21,170 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-20 14:37:21,197 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Get the contents of /etc/subuid] **********************************************************************************
2021-10-20 14:37:21,331 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-20 14:37:21,339 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-20 14:37:21,407 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-20 14:37:21,446 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Get the contents of /etc/subgid] **********************************************************************************
2021-10-20 14:37:21,569 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-20 14:37:21,587 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-20 14:37:21,676 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-20 14:37:21,701 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Get current user subuid and subgid values] ************************************************************************
2021-10-20 14:37:21,861 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-20 14:37:21,867 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-20 14:37:21,920 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-20 14:37:21,946 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Check user namespaces kernel parameters are adequate] *************************************************************
2021-10-20 14:37:22,090 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-20 14:37:22,112 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-20 14:37:22,187 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-20 14:37:22,209 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Check the conditions when a single controller is defined] *********************************************************
2021-10-20 14:37:22,342 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-20 14:37:22,368 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-20 14:37:22,430 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-20 14:37:22,459 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Check the conditions when multiple controllers are defined] *******************************************************
2021-10-20 14:37:22,638 p=111272 u=eduardgevorkyan n=ansible | ok: [k3s1] => {
    "changed": false,
    "msg": "Control plane configuration is valid."
}
2021-10-20 14:37:22,709 p=111272 u=eduardgevorkyan n=ansible | ok: [k3s2] => {
    "changed": false,
    "msg": "Control plane configuration is valid."
}
2021-10-20 14:37:22,766 p=111272 u=eduardgevorkyan n=ansible | ok: [k3s3] => {
    "changed": false,
    "msg": "Control plane configuration is valid."
}
2021-10-20 14:37:22,790 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Check the conditions when embedded etcd is defined] ***************************************************************
2021-10-20 14:37:22,920 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-20 14:37:22,933 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-20 14:37:23,001 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-20 14:37:23,046 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure systemd context is correct if we are running k3s rootless] *************************************************
2021-10-20 14:37:23,202 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-20 14:37:23,253 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-20 14:37:23,301 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-20 14:37:23,337 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : include_tasks] ****************************************************************************************************
2021-10-20 14:37:23,461 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-20 14:37:23,473 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-20 14:37:23,538 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-20 14:37:23,581 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure docker is installed] ***************************************************************************************
2021-10-20 14:37:23,754 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-20 14:37:23,766 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-20 14:37:23,844 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-20 14:37:23,883 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : include_tasks] ****************************************************************************************************
2021-10-20 14:37:24,010 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-20 14:37:24,014 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-20 14:37:24,070 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-20 14:37:24,095 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Flush Handlers] ***************************************************************************************************
2021-10-20 14:37:24,124 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure target host architecture information is set as a fact] *****************************************************
2021-10-20 14:37:24,264 p=111272 u=eduardgevorkyan n=ansible | ok: [k3s1]
2021-10-20 14:37:24,269 p=111272 u=eduardgevorkyan n=ansible | ok: [k3s2]
2021-10-20 14:37:24,345 p=111272 u=eduardgevorkyan n=ansible | ok: [k3s3]
2021-10-20 14:37:24,374 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure URLs are set as facts for downloading binaries] ************************************************************
2021-10-20 14:37:24,514 p=111272 u=eduardgevorkyan n=ansible | ok: [k3s1]
2021-10-20 14:37:24,518 p=111272 u=eduardgevorkyan n=ansible | ok: [k3s2]
2021-10-20 14:37:24,581 p=111272 u=eduardgevorkyan n=ansible | ok: [k3s3]
2021-10-20 14:37:24,604 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Override k3s_binary_url and k3s_hash_url facts for testing specific commit] ***************************************
2021-10-20 14:37:24,722 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-20 14:37:24,724 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-20 14:37:24,776 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-20 14:37:24,805 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure the k3s hashsum is downloaded] *****************************************************************************
2021-10-20 14:37:32,282 p=111272 u=eduardgevorkyan n=ansible | ok: [k3s1]
2021-10-20 14:37:32,287 p=111272 u=eduardgevorkyan n=ansible | ok: [k3s3]
2021-10-20 14:37:32,288 p=111272 u=eduardgevorkyan n=ansible | ok: [k3s2]
2021-10-20 14:37:32,346 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure sha256sum is set from hashsum variable] ********************************************************************
2021-10-20 14:37:32,516 p=111272 u=eduardgevorkyan n=ansible | ok: [k3s1]
2021-10-20 14:37:32,533 p=111272 u=eduardgevorkyan n=ansible | ok: [k3s2]
2021-10-20 14:37:32,604 p=111272 u=eduardgevorkyan n=ansible | ok: [k3s3]
2021-10-20 14:37:32,633 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure installation directory exists] *****************************************************************************
2021-10-20 14:37:35,804 p=111272 u=eduardgevorkyan n=ansible | ok: [k3s1]
2021-10-20 14:37:35,826 p=111272 u=eduardgevorkyan n=ansible | ok: [k3s3]
2021-10-20 14:37:35,836 p=111272 u=eduardgevorkyan n=ansible | ok: [k3s2]
2021-10-20 14:37:35,890 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure k3s binary is downloaded] **********************************************************************************
2021-10-20 14:38:28,851 p=111272 u=eduardgevorkyan n=ansible | changed: [k3s2]
2021-10-20 14:38:28,869 p=111272 u=eduardgevorkyan n=ansible | changed: [k3s3]
2021-10-20 14:38:28,872 p=111272 u=eduardgevorkyan n=ansible | changed: [k3s1]
2021-10-20 14:38:28,934 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure that the manifests directory exists] ***********************************************************************
2021-10-20 14:38:29,106 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-20 14:38:29,111 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-20 14:38:29,165 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-20 14:38:29,200 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure auto-deploying manifests are copied to the primary controller] *********************************************
2021-10-20 14:38:29,347 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure that the manifests directory exists] ***********************************************************************
2021-10-20 14:38:29,471 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-20 14:38:29,476 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-20 14:38:29,511 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-20 14:38:29,535 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure auto-deploying manifests are downloaded to the primary controller] *****************************************
2021-10-20 14:38:29,667 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure that the pod-manifests directory exists] *******************************************************************
2021-10-20 14:38:29,798 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-20 14:38:29,802 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-20 14:38:29,863 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-20 14:38:29,881 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure static pod manifests are copied to controllers] ************************************************************
2021-10-20 14:38:30,011 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure that the pod-manifests directory exists] *******************************************************************
2021-10-20 14:38:30,150 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-20 14:38:30,155 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-20 14:38:30,217 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-20 14:38:30,238 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure auto-deploying manifests are downloaded to the primary controller] *****************************************
2021-10-20 14:38:30,378 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure that the config.yaml.d directory exists] *******************************************************************
2021-10-20 14:38:30,491 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-20 14:38:30,508 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-20 14:38:30,563 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-20 14:38:30,583 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure configuration files are copied to controllers] *************************************************************
2021-10-20 14:38:30,720 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure that the config.yaml.d directory exists] *******************************************************************
2021-10-20 14:38:30,838 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-20 14:38:30,844 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-20 14:38:30,887 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-20 14:38:30,917 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure configuration files are copied to agents] ******************************************************************
2021-10-20 14:38:31,040 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : include_tasks] ****************************************************************************************************
2021-10-20 14:38:31,524 p=111272 u=eduardgevorkyan n=ansible | included: /home/eduardgevorkyan/demo-mysql/roles/xanmanning.k3s/tasks/build/install-k3s-directories.yml for k3s1, k3s2, k3s3 => (item={'name': 'Config directory', 'path': '/etc/rancher/k3s'})
2021-10-20 14:38:31,527 p=111272 u=eduardgevorkyan n=ansible | included: /home/eduardgevorkyan/demo-mysql/roles/xanmanning.k3s/tasks/build/install-k3s-directories.yml for k3s1, k3s2, k3s3 => (item={'name': 'Config.yaml.d directory', 'path': '/etc/rancher/k3s/config.yaml.d'})
2021-10-20 14:38:31,530 p=111272 u=eduardgevorkyan n=ansible | included: /home/eduardgevorkyan/demo-mysql/roles/xanmanning.k3s/tasks/build/install-k3s-directories.yml for k3s1, k3s2, k3s3 => (item={'name': 'Systemd unit file directory', 'path': '/etc/systemd/system'})
2021-10-20 14:38:31,533 p=111272 u=eduardgevorkyan n=ansible | included: /home/eduardgevorkyan/demo-mysql/roles/xanmanning.k3s/tasks/build/install-k3s-directories.yml for k3s1, k3s2, k3s3 => (item={'name': 'Data directory', 'path': '/var/lib/rancher/k3s'})
2021-10-20 14:38:31,547 p=111272 u=eduardgevorkyan n=ansible | included: /home/eduardgevorkyan/demo-mysql/roles/xanmanning.k3s/tasks/build/install-k3s-directories.yml for k3s1, k3s2, k3s3 => (item={'name': 'Default local storage path', 'path': '__omit_place_holder__4e8c79f9cd571e827123d1a005daba9236b3ddb6'})
2021-10-20 14:38:31,552 p=111272 u=eduardgevorkyan n=ansible | included: /home/eduardgevorkyan/demo-mysql/roles/xanmanning.k3s/tasks/build/install-k3s-directories.yml for k3s1, k3s2, k3s3 => (item={'name': 'Private registry config file', 'path': ''})
2021-10-20 14:38:31,639 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure Config directory exists] ***********************************************************************************
2021-10-20 14:38:34,018 p=111272 u=eduardgevorkyan n=ansible | changed: [k3s2]
2021-10-20 14:38:34,088 p=111272 u=eduardgevorkyan n=ansible | changed: [k3s3]
2021-10-20 14:38:34,101 p=111272 u=eduardgevorkyan n=ansible | changed: [k3s1]
2021-10-20 14:38:34,152 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure Config.yaml.d directory exists] ****************************************************************************
2021-10-20 14:38:38,756 p=111272 u=eduardgevorkyan n=ansible | changed: [k3s1]
2021-10-20 14:38:38,801 p=111272 u=eduardgevorkyan n=ansible | changed: [k3s2]
2021-10-20 14:38:39,608 p=111272 u=eduardgevorkyan n=ansible | changed: [k3s3]
2021-10-20 14:38:39,857 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure Systemd unit file directory exists] ************************************************************************
2021-10-20 14:38:43,194 p=111272 u=eduardgevorkyan n=ansible | ok: [k3s3]
2021-10-20 14:38:43,288 p=111272 u=eduardgevorkyan n=ansible | ok: [k3s1]
2021-10-20 14:38:43,294 p=111272 u=eduardgevorkyan n=ansible | ok: [k3s2]
2021-10-20 14:38:43,343 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure Data directory exists] *************************************************************************************
2021-10-20 14:38:45,725 p=111272 u=eduardgevorkyan n=ansible | changed: [k3s1]
2021-10-20 14:38:45,783 p=111272 u=eduardgevorkyan n=ansible | changed: [k3s2]
2021-10-20 14:38:45,917 p=111272 u=eduardgevorkyan n=ansible | changed: [k3s3]
2021-10-20 14:38:45,957 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure Default local storage path exists] *************************************************************************
2021-10-20 14:38:46,093 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-20 14:38:46,141 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-20 14:38:46,195 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-20 14:38:46,243 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure Private registry config file exists] ***********************************************************************
2021-10-20 14:38:46,386 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s1]
2021-10-20 14:38:46,393 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-20 14:38:46,455 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-20 14:38:46,484 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : include_tasks] ****************************************************************************************************
2021-10-20 14:38:46,629 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s2]
2021-10-20 14:38:46,681 p=111272 u=eduardgevorkyan n=ansible | skipping: [k3s3]
2021-10-20 14:38:46,738 p=111272 u=eduardgevorkyan n=ansible | included: /home/eduardgevorkyan/demo-mysql/roles/xanmanning.k3s/tasks/build/install-k3s-node.yml for k3s1
2021-10-20 14:38:46,817 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure k3s is linked into the installation destination] ***********************************************************
2021-10-20 14:38:48,015 p=111272 u=eduardgevorkyan n=ansible | changed: [k3s1] => (item=k3s)
2021-10-20 14:38:49,169 p=111272 u=eduardgevorkyan n=ansible | changed: [k3s1] => (item=kubectl)
2021-10-20 14:38:50,369 p=111272 u=eduardgevorkyan n=ansible | changed: [k3s1] => (item=crictl)
2021-10-20 14:38:51,572 p=111272 u=eduardgevorkyan n=ansible | changed: [k3s1] => (item=ctr)
2021-10-20 14:38:51,620 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure k3s config file exists] ************************************************************************************
2021-10-20 14:38:55,423 p=111272 u=eduardgevorkyan n=ansible | changed: [k3s1]
2021-10-20 14:38:55,490 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure k3s service unit file is present] **************************************************************************
2021-10-20 14:38:57,837 p=111272 u=eduardgevorkyan n=ansible | changed: [k3s1]
2021-10-20 14:38:57,859 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure k3s killall script is present] *****************************************************************************
2021-10-20 14:39:00,222 p=111272 u=eduardgevorkyan n=ansible | changed: [k3s1]
2021-10-20 14:39:00,250 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Ensure k3s uninstall script is present] ***************************************************************************
2021-10-20 14:39:02,579 p=111272 u=eduardgevorkyan n=ansible | changed: [k3s1]
2021-10-20 14:39:02,623 p=111272 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Flush Handlers] ***************************************************************************************************
2021-10-20 14:39:02,624 p=111272 u=eduardgevorkyan n=ansible | RUNNING HANDLER [xanmanning.k3s : reload systemd] ****************************************************************************************
2021-10-20 14:39:05,462 p=111272 u=eduardgevorkyan n=ansible | ok: [k3s1]
2021-10-20 14:39:05,464 p=111272 u=eduardgevorkyan n=ansible | RUNNING HANDLER [xanmanning.k3s : restart k3s] *******************************************************************************************
2021-10-20 14:39:13,129 p=111272 u=eduardgevorkyan n=ansible | fatal: [k3s1]: FAILED! => {"changed": false, "failed_when_result": true, "msg": "Unable to start service k3s: Job for k3s.service failed because the control process exited with error code.\nSee \"systemctl status k3s.service\" and \"journalctl -xeu k3s.service\" for details.\n"}
2021-10-20 14:39:13,136 p=111272 u=eduardgevorkyan n=ansible | NO MORE HOSTS LEFT ***********************************************************************************************************************
2021-10-20 14:39:13,140 p=111272 u=eduardgevorkyan n=ansible | PLAY RECAP *******************************************************************************************************************************
2021-10-20 14:39:13,140 p=111272 u=eduardgevorkyan n=ansible | k3s1                       : ok=45   changed=10   unreachable=0    failed=1    skipped=51   rescued=0    ignored=0   
2021-10-20 14:39:13,140 p=111272 u=eduardgevorkyan n=ansible | k3s2                       : ok=36   changed=5    unreachable=0    failed=0    skipped=50   rescued=0    ignored=0   
2021-10-20 14:39:13,141 p=111272 u=eduardgevorkyan n=ansible | k3s3                       : ok=36   changed=5    unreachable=0    failed=0    skipped=50   rescued=0    ignored=0   
2021-10-20 14:39:22,549 p=112251 u=eduardgevorkyan n=ansible | PLAY [Build a cluster with HA control plane] *********************************************************************************************
2021-10-20 14:39:22,618 p=112251 u=eduardgevorkyan n=ansible | TASK [Gathering Facts] *******************************************************************************************************************
2021-10-20 14:39:27,414 p=112251 u=eduardgevorkyan n=ansible | ok: [k3s2]
2021-10-20 14:39:27,484 p=112251 u=eduardgevorkyan n=ansible | ok: [k3s1]
2021-10-20 14:39:28,336 p=112251 u=eduardgevorkyan n=ansible | ok: [k3s3]
2021-10-20 14:39:28,406 p=112251 u=eduardgevorkyan n=ansible | TASK [xanmanning.k3s : Check that k3s_state is a supported value] ************************************************************************
2021-10-20 14:39:28,554 p=112251 u=eduardgevorkyan n=ansible | ok: [k3s1] => {
    "changed": false,
    "msg": "k3s_state is valid."
}
